log10_x,L_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg,dc_offset
12.42,0.283070,0.575860,-0.586256,-0.521079,0.066525,-0.326829,9.025496,-9.025496,-0.670000
12.44,-2.321431,0.235891,-0.536907,0.093664,-0.577730,0.478063,9.025496,-9.025496,-0.670000
12.46,0.446966,-0.200548,-0.022452,0.597294,-0.261643,0.378512,9.025496,-9.025496,-0.670000
12.48,2.401256,-0.554971,0.511452,0.392354,0.489365,-0.437143,9.025496,-9.025496,-0.670000
12.50,0.134054,-0.682435,0.602301,-0.278035,0.426917,-0.425771,9.025496,-9.025496,-0.670000
12.52,1.047024,-0.530813,0.171395,-0.618592,-0.345181,0.391113,9.068940,-9.068940,-0.670000
12.54,-2.382924,-0.162111,-0.407985,-0.225314,-0.543496,0.468053,9.068940,-9.068940,-0.670000
12.56,-1.822008,0.272887,-0.633941,0.435253,0.161625,-0.340513,9.068940,-9.068940,-0.670000
12.58,3.144113,0.596286,-0.310732,0.579480,0.598082,-0.504866,9.068940,-9.068940,-0.670000
12.60,-8.511597,0.675830,0.281654,0.036270,0.040366,0.285932,9.068940,-9.068940,-0.670000
12.62,-3.061701,0.478989,0.630052,-0.549967,-0.584449,0.535777,9.068940,-9.068940,-0.670000
12.64,5.332221,0.086263,0.432655,-0.483779,-0.237753,-0.228010,9.068940,-9.068940,-0.670000
12.66,4.801145,-0.341742,-0.139538,0.156315,0.504152,-0.560427,9.068940,-9.068940,-0.670000
12.68,0.681545,-0.629988,-0.590853,0.610973,0.408021,0.167423,9.068940,-9.068940,-0.670000
12.70,1.813753,-0.660597,-0.530331,0.340834,-0.366350,0.578527,9.068940,-9.068940,-0.670000
12.72,-2.755307,-0.421051,-0.010399,-0.333636,-0.531750,-0.104879,9.068940,-9.068940,-0.670000
12.74,0.575849,-0.009313,0.518541,-0.612314,0.186761,-0.589865,9.068940,-9.068940,-0.670000
12.76,-1.430940,0.406234,0.598285,-0.164605,0.594825,0.041110,9.068940,-9.068940,-0.670000
12.78,2.458138,0.655648,0.159752,0.478375,0.014130,0.594310,9.068940,-9.068940,-0.670000
12.80,-1.616954,0.636931,-0.417169,0.553859,-0.590053,0.023140,9.068940,-9.068940,-0.670000
12.82,-0.953110,0.357737,-0.632709,-0.027699,-0.213410,-0.591808,9.068940,-9.068940,-0.670000
12.84,2.714687,-0.067756,-0.300153,-0.576398,0.517978,-0.087120,9.068940,-9.068940,-0.670000
12.86,-7.979619,-0.465540,0.292417,-0.441317,0.388347,0.582390,9.068940,-9.068940,-0.670000
12.88,1.506563,-0.672938,0.631675,0.217298,-0.386820,0.150081,9.068940,-9.068940,-0.670000
12.90,-2.496013,-0.605134,0.423732,0.618132,-0.518989,-0.566165,9.068940,-9.068940,-0.670000
12.92,1.454439,-0.289856,-0.151277,0.285677,0.211541,-0.211289,9.068940,-9.068940,-0.670000
12.94,-2.213975,0.143960,-0.595239,-0.385677,0.590433,0.543322,9.068940,-9.068940,-0.670000
12.96,3.149874,0.518903,-0.523564,-0.599503,-0.012133,0.270027,9.068940,-9.068940,-0.670000
12.98,-2.224286,0.681637,0.001659,-0.102139,-0.594531,-0.514130,9.068940,-9.068940,-0.670000
13.00,-7.116844,0.565611,0.525444,0.516392,-0.188659,-0.325608,9.068940,-9.068940,-0.670000
13.02,3.010838,0.218275,0.594054,0.522328,0.530815,0.478929,9.068940,-9.068940,-0.670000
13.04,-1.080931,-0.218326,0.148052,-0.091373,0.367932,0.377385,9.068940,-9.068940,-0.670000
13.06,2.786193,-0.565642,-0.426202,-0.596678,-0.406552,-0.438131,13.197005,-13.197005,-0.670000
13.08,-2.095848,-0.681634,-0.631251,-0.394145,-0.505237,-0.424751,13.197005,-13.197005,-0.670000
13.10,-1.462970,-0.518868,-0.289466,0.275962,0.235917,0.392211,13.197005,-13.197005,-0.670000
13.12,-4.335526,-0.143908,0.303074,0.618695,0.584914,0.467152,13.197005,-13.197005,-0.670000
13.14,0.183607,0.289905,0.633071,0.227471,-0.038373,-0.341708,13.197005,-13.197005,-0.670000
13.16,-1.370802,0.605159,0.414657,-0.433602,-0.597874,-0.504094,13.197005,-13.197005,-0.670000
13.18,3.253841,0.672929,-0.162961,-0.580293,-0.163548,0.287211,13.197005,-13.197005,-0.670000
13.20,-1.560021,0.465501,-0.599411,-0.038584,0.542639,0.535144,13.197005,-13.197005,-0.670000
13.22,0.338731,0.067703,-0.516610,0.548898,0.346814,-0.229358,13.197005,-13.197005,-0.670000
13.24,-3.824870,-0.357783,0.013715,0.485223,-0.425508,-0.559939,13.197005,-13.197005,-0.670000
13.26,-2.908787,-0.636951,0.532159,-0.154072,-0.490522,0.168823,13.197005,-13.197005,-0.670000
13.28,-3.030696,-0.655633,0.589610,-0.610591,0.259843,0.578190,13.197005,-13.197005,-0.670000
13.30,-1.711344,-0.406191,0.136299,-0.342767,0.578280,-0.106316,13.197005,-13.197005,-0.670000
13.32,-2.206181,0.009366,-0.435083,0.331681,-0.064540,-0.589684,13.197005,-13.197005,-0.670000
13.34,-1.295391,0.421093,-0.629566,0.612656,-0.600077,0.042566,13.197005,-13.197005,-0.670000
13.36,-3.830363,0.660611,-0.278675,0.166838,-0.138125,0.594286,13.197005,-13.197005,-0.670000
13.38,1.615375,0.629968,0.313623,-0.476900,0.553428,0.021682,13.197005,-13.197005,-0.670000
13.40,-2.144371,0.341695,0.634240,-0.554892,0.325035,-0.591942,13.197005,-13.197005,-0.670000
13.42,2.504205,-0.086316,0.405433,0.025384,-0.443653,-0.085676,13.197005,-13.197005,-0.670000
13.44,-0.312109,-0.479028,-0.174587,0.575547,-0.474871,0.582680,13.197005,-13.197005,-0.670000
13.46,0.399281,-0.675838,-0.603369,0.442939,0.283274,0.148668,13.197005,-13.197005,-0.670000
13.48,-3.583614,-0.596260,-0.509470,-0.215126,0.570542,-0.566607,13.197005,-13.197005,-0.670000
13.50,4.723562,-0.272837,0.025767,-0.617988,-0.090583,-0.209923,13.197005,-13.197005,-0.670000
13.52,-0.718653,0.162164,0.538683,-0.287731,-0.601135,0.543913,13.197005,-13.197005,-0.670000
13.54,-2.464215,0.530847,0.584954,0.383861,-0.112439,0.268725,13.197005,-13.197005,-0.670000
13.56,11.857005,0.682437,0.124497,0.600079,0.563160,-0.514861,13.197005,-13.197005,-0.670000
13.58,-9.075058,0.554940,-0.443808,0.104424,0.302636,-0.324386,13.197005,-13.197005,-0.670000
13.60,3.835812,0.200496,-0.627655,-0.515109,-0.460950,0.479792,13.197005,-13.197005,-0.670000
13.62,-2.780596,-0.235941,-0.267784,-0.523569,-0.458314,0.376256,13.197005,-13.197005,-0.670000
13.64,-2.461625,-0.575889,0.324060,0.089080,0.306163,-0.439116,13.197005,-13.197005,-0.670000
13.66,3.411222,-0.680323,0.635181,0.596054,0.561715,-0.423728,13.197005,-13.197005,-0.670000
13.68,-1.730481,-0.506535,0.396064,0.395930,-0.116454,0.393307,13.197005,-13.197005,-0.670000
13.70,4.238598,-0.125596,-0.186151,-0.273885,-0.601045,0.466248,13.197005,-13.197005,-0.670000
13.72,-1.350559,0.306706,-0.607109,-0.618790,-0.086538,-0.342902,13.197005,-13.197005,-0.670000
13.74,1.395400,0.613579,-0.502147,-0.229625,0.571819,-0.503319,13.197005,-13.197005,-0.670000
13.76,-1.086504,0.669525,0.037810,0.431944,0.279659,0.288489,13.197005,-13.197005,-0.670000
13.78,1.250705,0.451664,0.545013,0.581099,-0.477369,0.534507,13.197005,-13.197005,-0.670000
13.80,-3.613860,0.049092,0.580088,0.040897,-0.440882,-0.230704,13.197005,-13.197005,-0.670000
13.82,-2.043917,-0.373556,0.112651,-0.547821,0.328469,-0.559448,13.197005,-13.197005,-0.670000
13.84,-3.261010,-0.643436,-0.452373,-0.486659,0.551816,0.170223,13.197005,-13.197005,-0.670000
13.86,-8.365366,-0.650179,-0.625520,0.151826,-0.142103,0.577850,13.197005,-13.197005,-0.670000
13.88,3.682188,-0.391027,-0.256798,0.610200,-0.599809,-0.107752,13.197005,-13.197005,-0.670000
13.90,1.877058,0.028038,0.334380,0.344695,-0.060472,-0.589499,13.197005,-13.197005,-0.670000
13.92,-5.499806,0.435637,0.635895,-0.329722,0.579386,0.044022,13.197005,-13.197005,-0.670000
13.94,-0.138841,0.665079,0.386553,-0.612990,0.256149,0.594258,13.197005,-13.197005,-0.670000
13.96,-3.038675,0.622533,-0.197648,-0.169069,-0.492876,0.020222,13.197005,-13.197005,-0.670000
13.98,-0.633516,0.325397,-0.610632,0.475418,-0.422609,-0.592072,13.197005,-13.197005,-0.670000
14.00,-4.315966,-0.104811,-0.494645,0.555917,0.350147,-0.084231,13.197005,-13.197005,-0.670000
14.02,3.169271,-0.492156,0.049839,-0.023068,0.540865,0.582966,13.197005,-13.197005,-0.670000
14.04,0.054962,-0.678231,0.551148,-0.574687,-0.167480,0.147254,13.197005,-13.197005,-0.670000
14.06,3.072510,-0.586939,0.575015,-0.444556,-0.597428,-0.567047,13.197005,-13.197005,-0.670000
14.08,-1.400920,-0.255614,0.100764,0.212951,-0.034291,-0.208557,9.075058,-9.075058,-0.670000
14.10,-1.723281,0.180246,-0.460776,0.617835,0.585847,0.544500,8.847404,-8.847404,-0.670000
14.12,-3.250790,0.542393,-0.623160,0.289781,0.232150,0.267422,8.847404,-8.847404,-0.670000
14.14,3.159725,0.682725,-0.245719,-0.382039,-0.507443,-0.515589,8.847404,-8.847404,-0.670000
14.16,-4.148110,0.543852,0.344581,-0.600647,-0.403530,-0.323162,8.847404,-8.847404,-0.670000
14.18,3.346681,0.182568,0.636380,-0.106708,0.371158,0.480653,8.847404,-8.847404,-0.670000
14.20,-1.118124,-0.253379,0.376903,0.513819,0.528882,0.375124,8.847404,-8.847404,-0.670000
14.22,-0.047453,-0.585705,-0.209074,0.524803,-0.192538,-0.440098,8.847404,-8.847404,-0.670000
14.24,-7.581211,-0.678503,-0.613937,-0.086786,-0.593908,-0.422703,8.847404,-8.847404,-0.670000
14.26,2.627005,-0.493823,-0.486965,-0.595421,-0.008044,0.394401,8.847404,-8.847404,-0.670000
14.28,4.653046,-0.107190,0.061850,-0.397709,0.591191,0.465341,8.847404,-8.847404,-0.670000
14.30,-3.824234,0.323278,0.557086,0.271805,0.207708,-0.344093,8.847404,-8.847404,-0.670000
14.32,4.263334,0.621540,0.569735,0.618877,-0.521042,-0.502540,8.847404,-8.847404,-0.670000
14.34,4.096608,0.665619,0.088840,0.231776,-0.383680,0.289764,8.847404,-8.847404,-0.670000
14.36,-6.140209,0.437489,-0.469014,-0.430280,0.391460,0.533866,8.847404,-8.847404,-0.670000
14.38,-2.963380,0.030445,-0.620576,-0.581896,0.515889,-0.232049,8.847404,-8.847404,-0.670000
14.40,0.669613,-0.389050,-0.234552,-0.043209,-0.217228,-0.558953,8.847404,-8.847404,-0.670000
14.42,-5.593560,-0.649440,0.354658,0.546736,-0.589254,0.171621,8.847404,-8.847404,-0.670000
14.44,-4.108111,-0.644237,0.636638,0.488089,0.018218,0.577507,8.847404,-8.847404,-0.670000
14.46,-0.273638,-0.375570,0.367118,-0.149578,0.595407,-0.109187,8.847404,-8.847404,-0.670000
14.48,-0.657911,0.046690,-0.220425,-0.609801,0.182869,-0.589311,8.847404,-8.847404,-0.670000
14.50,0.037187,0.449855,-0.617021,-0.346618,-0.533646,0.045478,10.061107,-10.061107,-0.670000
14.52,0.713131,0.669049,-0.479110,0.327757,-0.363099,0.594227,10.061107,-10.061107,-0.670000
14.54,0.853276,0.614631,0.073839,0.613314,0.411016,0.018763,10.061107,-10.061107,-0.670000
14.56,0.496183,0.308856,0.562823,0.171297,0.501912,-0.592199,10.061107,-10.061107,-0.670000
14.58,-1.493779,-0.123228,0.564251,-0.473930,-0.241504,-0.082785,10.061107,-10.061107,-0.670000
14.60,-3.234692,-0.504917,0.076885,-0.556934,-0.583476,0.583249,10.061107,-10.061107,-0.670000
14.62,0.575452,-0.680117,-0.477084,0.020752,0.044446,0.145839,10.061107,-10.061107,-0.670000
14.64,-1.003888,-0.577179,-0.617770,0.573820,0.598486,-0.567483,12.104054,-12.104054,-0.670000
14.66,-1.325625,-0.238200,-0.223301,0.446166,0.157682,-0.207189,12.104054,-12.104054,-0.670000
14.68,6.524668,0.198193,0.364607,-0.210774,-0.545232,0.545084,12.104054,-12.104054,-0.670000
14.70,0.662793,0.553533,0.636667,-0.617673,-0.341824,0.266117,12.104054,-12.104054,-0.670000
14.72,-0.377113,0.682502,0.357201,-0.291828,0.429787,-0.516314,12.104054,-12.104054,-0.670000
14.74,0.145253,0.532358,-0.231697,0.380213,0.486977,-0.321935,12.104054,-12.104054,-0.670000
14.76,2.633783,0.164502,-0.619883,0.601207,-0.265319,0.481510,12.104054,-12.104054,-0.670000
14.78,-4.484721,-0.270628,-0.471084,0.108990,-0.576584,0.373991,12.104054,-12.104054,-0.670000
14.80,-3.545227,-0.595083,0.085801,-0.512522,0.070588,-0.441078,12.104054,-12.104054,-0.670000
14.82,-2.719695,-0.676175,0.568359,-0.526030,0.600424,-0.421675,12.104054,-12.104054,-0.670000
14.84,-1.842732,-0.480741,0.558565,0.084491,0.132194,0.395492,12.104054,-12.104054,-0.670000
14.86,0.126981,-0.088705,0.064903,0.594780,-0.555778,0.464431,12.104054,-12.104054,-0.670000
14.88,-5.219248,0.339608,-0.484983,0.399483,-0.319898,-0.345283,12.104054,-12.104054,-0.670000
14.90,6.422400,0.629035,-0.614742,-0.269720,0.447738,-0.501759,12.104054,-12.104054,-0.670000
14.92,-4.044653,0.661215,-0.211969,-0.618954,0.471113,0.291038,12.104054,-12.104054,-0.670000
14.94,2.767656,0.422986,0.374426,-0.233923,-0.288628,0.533223,12.104054,-12.104054,-0.670000
14.96,-0.868970,0.011775,0.636468,0.428611,-0.568592,-0.233392,12.104054,-12.104054,-0.670000
14.98,-5.410212,-0.404252,0.347157,0.582684,0.096596,-0.558455,12.104054,-12.104054,-0.670000
15.00,8.721107,-0.654958,-0.242886,0.045520,0.601216,0.173018,12.104054,-12.104054,-0.670000
15.02,-8.789077,-0.637814,-0.622523,-0.545644,0.106453,0.577160,12.104054,-12.104054,-0.670000
15.04,-3.193578,-0.359832,-0.462888,-0.489512,-0.565263,-0.110622,12.104054,-12.104054,-0.670000
15.06,-8.252323,0.065306,0.097733,0.147328,-0.297361,-0.589119,12.104054,-12.104054,-0.670000
15.08,-0.168752,0.463736,0.573691,0.609393,0.464835,0.046933,12.104054,-12.104054,-0.670000
15.10,0.439891,0.672518,0.552678,0.348536,0.454351,0.594193,12.104054,-12.104054,-0.670000
15.12,2.986275,0.606270,0.052897,-0.325789,-0.311386,0.017304,12.104054,-12.104054,-0.670000
15.14,2.502301,0.292084,-0.492707,-0.613631,-0.559516,-0.592322,12.104054,-12.104054,-0.670000
15.16,-2.472989,-0.141552,-0.611494,-0.173523,0.122420,-0.081339,12.104054,-12.104054,-0.670000
15.18,-0.094880,-0.517299,-0.200562,0.472435,0.600861,0.583528,12.104054,-12.104054,-0.670000
15.20,1.775694,-0.681494,0.384111,0.557944,0.080510,0.144424,12.104054,-12.104054,-0.670000
15.22,0.636129,-0.566987,0.636040,-0.018435,-0.573670,-0.567915,12.104054,-12.104054,-0.670000
15.24,-0.819956,-0.220607,0.336987,-0.572944,-0.274257,-0.205820,12.104054,-12.104054,-0.670000
15.26,0.117225,0.215992,-0.253987,-0.447770,0.481045,0.545664,12.104054,-12.104054,-0.670000
15.28,2.402626,0.564259,-0.624940,0.208593,0.436721,0.264811,12.104054,-12.104054,-0.670000
15.30,-1.443142,0.681769,-0.454527,0.617503,-0.333550,-0.517036,12.104054,-12.104054,-0.670000
15.32,0.740456,0.520465,0.109630,0.293870,-0.549371,-0.320707,12.104054,-12.104054,-0.670000
15.34,-0.732462,0.146314,0.578817,-0.378381,0.148010,0.482365,12.104054,-12.104054,-0.670000
15.36,-2.829431,-0.287674,0.546593,-0.601759,0.599359,0.372855,12.104054,-12.104054,-0.670000
15.38,0.255762,-0.604015,0.040872,-0.111271,0.054413,-0.442056,12.104054,-12.104054,-0.670000
15.40,-4.382312,-0.673340,-0.500255,0.511217,-0.580982,-0.420645,12.104054,-12.104054,-0.670000
15.42,-3.062551,-0.467299,-0.608026,0.527249,-0.250629,0.396580,12.104054,-12.104054,-0.670000
15.44,-2.226647,-0.070152,-0.189083,-0.082194,0.496337,0.463519,12.104054,-12.104054,-0.670000
15.46,1.986051,0.355683,0.393658,-0.594130,0.418258,-0.346470,12.104054,-12.104054,-0.670000
15.48,-1.373788,0.636060,0.635384,-0.401251,-0.355078,-0.500975,12.104054,-12.104054,-0.670000
15.50,0.300493,0.656316,0.326697,0.267632,-0.538179,0.292310,12.104054,-12.104054,-0.670000
15.52,8.532505,0.408167,-0.264998,0.619023,0.173318,0.532576,12.104054,-12.104054,-0.670000
15.54,-4.231207,-0.006904,-0.627133,0.236068,0.596714,-0.234734,12.104054,-12.104054,-0.670000
15.56,-6.347244,-0.419152,-0.446002,-0.426935,0.028212,-0.557953,12.104054,-12.104054,-0.670000
15.58,1.148966,-0.659985,0.121487,-0.583465,-0.587186,0.174414,12.104054,-12.104054,-0.670000
15.60,-7.493323,-0.630913,0.583736,-0.047831,-0.226523,0.576809,12.104054,-12.104054,-0.670000
15.62,-2.096803,-0.343825,0.540312,0.544545,0.510682,-0.112056,12.104054,-12.104054,-0.670000
15.64,3.000607,0.083873,0.028832,0.490928,0.398997,-0.588923,9.872505,-9.872505,-0.670000
15.66,-0.292740,0.477270,-0.507624,-0.145076,-0.375928,0.048389,9.872505,-9.872505,-0.670000
15.68,0.645729,0.675484,-0.604341,-0.608976,-0.525959,0.594154,9.872505,-9.872505,-0.670000
15.70,-4.648339,0.597455,-0.177536,-0.350449,0.198295,0.015845,9.872505,-9.872505,-0.670000
15.72,6.296004,0.275093,0.403063,0.323816,0.592930,-0.592441,9.872505,-9.872505,-0.670000
15.74,1.832618,-0.159771,0.634501,0.613938,0.001957,-0.079893,9.872505,-9.872505,-0.670000
15.76,4.743549,-0.529295,0.316290,0.175747,-0.592269,0.583804,9.872505,-9.872505,-0.670000
15.78,-5.433161,-0.682360,-0.275914,-0.470933,-0.201985,0.143007,9.872505,-9.872505,-0.670000
15.80,-6.515500,-0.556370,-0.629101,-0.558945,0.524052,-0.568344,9.872505,-9.872505,-0.670000
15.82,0.486237,-0.202849,-0.437318,0.016118,0.378974,-0.204450,9.872505,-9.872505,-0.670000
15.84,2.779386,0.233629,0.133301,0.572061,-0.396061,0.546241,9.872505,-9.872505,-0.670000
15.86,0.705683,0.574563,0.588445,0.449368,-0.512736,0.263503,9.872505,-9.872505,-0.670000
15.88,1.986530,0.680525,0.533837,-0.206409,0.222893,-0.517754,9.872505,-9.872505,-0.670000
15.90,3.712710,0.508183,0.016782,-0.617324,0.588014,-0.319477,9.872505,-9.872505,-0.670000
15.92,0.420327,0.128015,-0.514810,-0.295908,-0.024302,0.483216,9.872505,-9.872505,-0.670000
15.94,-9.094466,-0.304504,-0.600439,0.376543,-0.596222,0.371717,9.872505,-9.872505,-0.670000
15.96,-3.197733,-0.612495,-0.165925,0.602301,-0.177061,-0.443030,9.872505,-9.872505,-0.670000
15.98,-3.641028,-0.670002,0.412324,0.113550,0.536423,-0.419612,9.872505,-9.872505,-0.670000
16.00,2.609258,-0.453507,0.633390,-0.509906,0.358228,0.397667,9.872505,-9.872505,-0.670000
16.02,-1.170909,-0.051548,0.305769,-0.528461,-0.415437,0.462603,9.872505,-9.872505,-0.670000
16.04,-4.033002,0.371493,-0.286730,0.079896,-0.498535,-0.347655,9.094466,-9.094466,-0.670000
16.06,0.876715,0.642609,-0.630844,0.593473,0.247066,-0.500188,9.094466,-9.094466,-0.670000
16.08,3.614050,0.650926,-0.428476,0.403013,0.581977,0.293581,9.094466,-9.094466,-0.670000
16.10,-1.577853,0.393042,0.145067,-0.265540,-0.050514,0.531927,9.094466,-9.094466,-0.670000
16.12,-0.537974,-0.025578,0.592943,-0.619084,-0.599037,-0.236075,9.094466,-9.094466,-0.670000
16.14,-1.128702,-0.433738,0.527171,-0.238209,-0.151800,-0.557448,9.094466,-9.094466,-0.670000
16.16,-0.503316,-0.664518,0.004726,0.425253,0.547770,0.175810,9.094466,-9.094466,-0.670000
16.18,-2.654330,-0.623539,-0.521812,0.584238,0.336799,0.576455,9.094466,-9.094466,-0.670000
16.20,-0.897492,-0.327560,-0.596321,0.050142,-0.434022,-0.113490,9.094466,-9.094466,-0.670000
16.22,-8.049217,0.102377,-0.154255,-0.543437,-0.483382,-0.588724,9.094466,-9.094466,-0.670000
16.24,2.713414,0.490447,0.421438,-0.492337,0.270768,0.049844,9.094466,-9.094466,-0.670000
16.26,2.417835,0.677945,0.632051,0.142822,0.574829,0.594113,9.094466,-9.094466,-0.670000
16.28,0.385646,0.588193,0.295138,0.608551,-0.076630,0.014385,9.094466,-9.094466,-0.670000
16.30,-1.884832,0.257896,-0.297444,0.352357,-0.600710,-0.592557,9.094466,-9.094466,-0.670000
16.32,-2.992247,-0.177870,-0.632360,-0.321838,-0.126249,-0.078446,9.094466,-9.094466,-0.670000
16.34,0.955747,-0.540894,-0.419481,-0.614237,0.558071,0.584077,9.094466,-9.094466,-0.670000
16.36,-2.242235,-0.682716,0.156781,-0.177968,0.314728,0.141589,9.094466,-9.094466,-0.670000
16.38,-7.747621,-0.545337,0.597229,0.469425,-0.451778,-0.568770,9.094466,-9.094466,-0.670000
16.40,5.764066,-0.184939,0.520315,0.559939,-0.467307,-0.203078,9.094466,-9.094466,-0.670000
16.42,-3.865520,0.251091,-0.007331,-0.013802,0.293953,0.546815,9.094466,-9.094466,-0.670000
16.44,2.089827,0.584436,-0.528627,-0.571169,0.566585,0.262194,9.094466,-9.094466,-0.670000
16.46,-0.028896,0.678772,-0.591989,-0.450960,-0.102599,-0.518470,8.247069,-8.247069,-0.670000
16.48,-1.474566,0.495520,-0.142529,0.204223,-0.601236,-0.318245,8.247069,-8.247069,-0.670000
16.50,2.269712,0.109621,0.430400,0.617136,-0.100457,0.484065,10.191314,-10.191314,-0.670000
16.52,3.863257,-0.321107,0.630486,0.297941,0.567308,0.370576,10.191314,-10.191314,-0.670000
16.54,-2.245140,-0.620517,0.284402,-0.374701,0.292055,-0.444002,10.191314,-10.191314,-0.670000
16.56,-0.500263,-0.666162,-0.308051,-0.602836,-0.468672,-0.418577,10.191314,-10.191314,-0.670000
16.58,-4.853636,-0.439376,-0.633649,-0.115828,-0.450341,0.398750,10.191314,-10.191314,-0.670000
16.60,-2.133937,-0.032904,-0.410336,0.508587,0.316577,0.461685,10.191314,-10.191314,-0.670000
16.62,2.248367,0.387024,0.168439,0.529665,0.557259,-0.348838,10.191314,-10.191314,-0.670000
16.64,1.038459,0.648676,0.601300,-0.077598,-0.128373,-0.499398,10.191314,-10.191314,-0.670000
16.66,2.018281,0.645048,0.513273,-0.592807,-0.600615,0.294849,10.191314,-10.191314,-0.670000
16.68,0.859198,0.377624,-0.019386,-0.404770,-0.074473,0.531274,10.191314,-10.191314,-0.670000
16.70,-0.946908,-0.044233,-0.535252,0.263445,0.575463,-0.237414,10.191314,-10.191314,-0.670000
16.72,0.259484,-0.448000,-0.587445,0.619135,0.268826,-0.556940,10.191314,-10.191314,-0.670000
16.74,-1.350446,-0.668554,-0.130753,0.240346,-0.484672,0.177204,10.191314,-10.191314,-0.670000
16.76,-1.970176,-0.615699,0.439207,-0.423565,-0.432515,0.576097,10.191314,-10.191314,-0.670000
16.78,-2.602301,-0.311050,0.628695,-0.585002,0.338598,-0.114923,10.191314,-10.191314,-0.670000
16.80,1.142843,0.120805,0.273564,-0.052451,0.546870,-0.588521,10.191314,-10.191314,-0.670000
16.82,-0.639114,0.503256,-0.318548,0.542322,-0.153902,0.051298,10.191314,-10.191314,-0.670000
16.84,2.964414,0.679898,-0.634711,0.493740,-0.598848,0.594067,10.191314,-10.191314,-0.670000
16.86,-4.767995,0.578490,-0.401043,-0.140566,-0.048348,0.012925,10.191314,-10.191314,-0.670000
16.88,-3.210524,0.240506,0.180036,-0.608118,0.582519,-0.592670,10.191314,-10.191314,-0.670000
16.90,-0.355886,-0.195835,0.605156,-0.354261,0.245083,-0.076998,10.191314,-10.191314,-0.670000
16.92,-4.206317,-0.552088,0.506047,0.319856,-0.499747,0.584346,10.191314,-10.191314,-0.670000
16.94,-0.072668,-0.682561,-0.031434,0.614528,-0.413863,0.140171,10.191314,-10.191314,-0.670000
16.96,3.165324,-0.533896,-0.541685,0.180186,0.359972,-0.569192,10.191314,-10.191314,-0.670000
16.98,3.130283,-0.166891,-0.582691,-0.467910,0.535437,-0.201706,10.191314,-10.191314,-0.670000
17.00,-3.366055,0.268365,-0.118929,-0.560925,-0.179137,0.547386,10.191314,-10.191314,-0.670000
17.02,2.816572,0.593872,0.447857,0.011484,-0.595938,0.260883,10.191314,-10.191314,-0.670000
17.04,-9.337026,0.676511,0.626679,0.570270,-0.022130,-0.519182,10.191314,-10.191314,-0.670000
17.06,1.719836,0.482486,0.262627,0.452545,0.588464,-0.317011,10.191314,-10.191314,-0.670000
17.08,1.754650,0.091145,-0.328930,-0.202034,0.220873,0.484911,10.191314,-10.191314,-0.670000
17.10,-8.156855,-0.337470,-0.635545,-0.616940,-0.513868,0.369434,10.191314,-10.191314,-0.670000
17.12,-2.130347,-0.628074,-0.391607,-0.299971,-0.394423,-0.444972,10.191314,-10.191314,-0.670000
17.14,-0.255881,-0.661824,0.191569,0.372853,0.380659,-0.417539,10.191314,-10.191314,-0.670000
17.16,6.221573,-0.424916,0.608794,0.603362,0.522983,0.399832,10.191314,-10.191314,-0.670000
17.18,-2.886470,-0.014237,0.498640,0.118103,-0.204031,0.460764,10.191314,-10.191314,-0.670000
17.20,-2.299471,0.402265,-0.043471,-0.507261,-0.591891,-0.350019,10.191314,-10.191314,-0.670000
17.22,-1.103155,0.654258,-0.547924,-0.530862,0.004130,-0.498605,10.191314,-10.191314,-0.670000
17.24,2.219305,0.638688,-0.577727,0.075298,0.593286,0.296116,10.191314,-10.191314,-0.670000
17.26,-1.591111,0.361922,-0.107063,0.592132,0.196241,0.530617,10.191314,-10.191314,-0.670000
17.28,-2.342964,-0.062854,0.456347,0.406521,-0.527009,-0.238752,10.191314,-10.191314,-0.670000
17.30,-2.244978,-0.461926,0.624437,-0.261346,-0.374229,-0.556428,10.191314,-10.191314,-0.670000
17.32,-0.220519,-0.672090,0.251597,-0.619178,0.400620,0.178597,10.191314,-10.191314,-0.670000
17.34,1.985070,-0.607398,-0.339195,-0.242480,0.509531,0.575736,10.191314,-10.191314,-0.670000
17.36,-2.387834,-0.294307,-0.636152,0.421872,-0.228535,-0.116355,10.191314,-10.191314,-0.670000
17.38,-2.869872,0.139142,-0.382030,0.585758,-0.586715,-0.588315,10.191314,-10.191314,-0.670000
17.40,3.710135,0.515689,0.203033,0.054760,0.030383,0.052753,10.191314,-10.191314,-0.670000
17.42,3.420494,0.681341,0.612214,-0.541199,0.596976,0.594018,10.191314,-10.191314,-0.670000
17.44,-6.227306,0.568355,0.491053,-0.495135,0.171235,0.011466,10.191314,-10.191314,-0.670000
17.46,1.937825,0.222936,-0.055492,0.138308,-0.539144,-0.592779,10.191314,-10.191314,-0.670000
17.48,3.452884,-0.213654,-0.553967,0.607676,-0.353321,-0.075550,10.191314,-10.191314,-0.670000
17.50,-4.263703,-0.562869,-0.572557,0.356159,0.419816,0.584611,9.337026,-9.337026,-0.670000
17.52,-0.604636,-0.681895,-0.095158,-0.317869,0.495107,0.138752,9.337026,-9.337026,-0.670000
17.54,-0.133981,-0.522055,0.464673,-0.614809,-0.252603,-0.569611,9.337026,-9.337026,-0.670000
