log10_x,M_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg
42.00,-0.003983,-0.018426,-0.012479,-0.005932,0.019088,-0.007961,0.185569,-0.185569
42.05,-0.090335,-0.043504,-0.008847,0.011957,-0.016052,-0.003466,0.185569,-0.185569
42.10,0.057443,0.023342,0.025766,-0.017165,0.010945,0.013479,0.185569,-0.185569
42.15,-0.012077,0.040866,-0.029849,0.021201,-0.004426,-0.017991,0.185569,-0.185569
42.20,-0.030426,-0.027959,0.019063,-0.023788,-0.002665,0.015162,0.174788,-0.174788
42.25,-0.035579,-0.037707,0.001220,0.024751,0.009412,-0.006146,0.174788,-0.174788
42.30,-0.025475,0.032220,-0.020895,-0.024022,-0.014944,-0.005378,0.174788,-0.174788
42.35,0.174788,0.034067,0.030161,0.021653,0.018548,0.014708,0.174788,-0.174788
42.40,-0.111273,-0.036069,-0.024402,-0.017805,-0.019758,-0.018036,0.174788,-0.174788
42.45,0.031845,-0.029991,0.006487,0.012740,0.018418,0.014003,0.174788,-0.174788
42.50,0.077020,0.039457,0.014660,-0.006805,-0.014701,-0.004257,0.174788,-0.174788
42.55,0.023484,0.025533,-0.028504,0.000406,0.009087,-0.007227,0.174788,-0.174788
42.60,-0.031632,-0.042342,0.028148,0.006022,-0.002300,0.015761,0.174788,-0.174788
42.65,-0.061479,-0.020749,-0.013771,-0.012038,-0.004783,-0.017864,0.174788,-0.174788
42.70,0.098846,0.044687,-0.007467,0.017232,0.011250,0.012677,0.174788,-0.174788
42.75,-0.037179,0.015700,0.024985,-0.021249,-0.016264,-0.002317,0.174788,-0.174788
42.80,-0.056519,-0.046461,-0.030056,0.023814,0.019180,-0.008989,0.174788,-0.174788
42.85,-0.022721,-0.010450,0.020155,-0.024752,-0.019620,0.016626,0.174788,-0.174788
42.90,0.094352,0.047641,-0.000213,0.024000,0.017528,-0.017479,0.147313,-0.147313
42.95,-0.092846,0.005067,-0.019835,-0.021608,-0.013175,0.011200,0.147313,-0.147313
43.00,-0.008259,-0.048214,0.030002,0.017740,0.007121,-0.000350,0.147313,-0.147313
43.05,-0.001323,0.000380,-0.025223,-0.012661,-0.000148,-0.010643,0.147313,-0.147313
43.10,0.100486,0.048171,0.007880,0.006716,-0.006844,0.017293,0.147313,-0.147313
43.15,-0.001366,-0.005823,0.013389,-0.000313,0.012953,-0.016885,0.147313,-0.147313
43.20,-0.126432,-0.047513,-0.027988,-0.006112,-0.017390,0.009588,0.147313,-0.147313
43.25,0.024763,0.011191,0.028645,0.012119,0.019583,0.001622,0.147313,-0.147313
43.30,-0.015255,0.046249,-0.015031,-0.017298,-0.019249,-0.012170,0.147313,-0.147313
43.35,0.010725,-0.016417,-0.006070,0.021296,0.016430,0.017752,0.147313,-0.147313
43.40,-0.129026,-0.044394,0.024147,-0.023839,-0.011491,-0.016090,0.147313,-0.147313
43.45,0.038163,0.021433,-0.030196,0.024753,0.005069,0.007862,0.147313,-0.147313
43.50,0.022715,0.041972,0.021202,-0.023977,0.002007,0.003574,0.147313,-0.147313
43.55,0.039807,-0.026175,-0.001646,0.021563,-0.008824,-0.013552,0.147313,-0.147313
43.60,-0.053430,-0.039015,-0.018730,-0.017676,0.014502,0.017999,0.147313,-0.147313
43.65,0.072724,0.030583,0.029775,0.012581,-0.018309,-0.015102,0.147313,-0.147313
43.70,0.045347,0.035559,-0.025988,-0.006627,0.019753,0.006042,0.129026,-0.129026
43.75,-0.062786,-0.034601,0.009254,0.000220,-0.018648,0.005484,0.129026,-0.129026
43.80,0.017701,-0.031650,0.012089,0.006201,0.015136,-0.014772,0.129026,-0.129026
43.85,0.019719,0.038177,-0.027410,-0.012200,-0.009671,0.018032,0.129026,-0.129026
43.90,0.067847,0.027336,0.029077,0.017364,0.002958,-0.013933,0.129026,-0.129026
43.95,-0.075434,-0.041266,-0.016258,-0.021343,0.004137,0.004149,0.165913,-0.165913
44.00,-0.031479,-0.022674,-0.004659,0.023864,-0.010698,0.007328,0.165913,-0.165913
44.05,0.040554,0.043828,0.023256,-0.024754,0.015878,-0.015815,0.165913,-0.165913
44.10,0.071047,0.017722,-0.030267,0.023954,-0.019010,0.017848,0.165913,-0.165913
44.15,0.030996,-0.045830,0.022201,-0.021517,0.019687,-0.012598,0.165913,-0.165913
44.20,-0.012435,-0.012543,-0.003075,0.017611,-0.017825,0.002207,0.165913,-0.165913
44.25,0.003780,0.047247,-0.017583,-0.012501,0.013661,0.009084,0.165913,-0.165913
44.30,0.069260,0.007205,0.029482,0.006538,-0.007735,-0.016669,0.165913,-0.165913
44.35,-0.003806,-0.048061,-0.026694,-0.000128,0.000811,0.017451,0.165913,-0.165913
44.40,-0.056905,-0.001775,0.010608,-0.006291,0.006219,-0.011112,0.165913,-0.165913
44.45,-0.004445,0.048262,0.010762,0.012280,-0.012445,0.000239,0.165913,-0.165913
44.50,-0.054069,-0.003678,-0.026771,-0.017430,0.017066,0.010732,0.165913,-0.165913
44.55,-0.030907,-0.047846,0.029444,0.021390,-0.019484,-0.017324,0.165913,-0.165913
44.60,-0.008485,0.009084,-0.017449,-0.023888,0.019387,0.016846,0.165913,-0.165913
44.65,0.034530,0.046820,-0.003238,0.024755,-0.016789,-0.009494,0.165913,-0.165913
44.70,-0.020631,-0.014374,0.022312,-0.023930,0.012024,-0.001732,0.165913,-0.165913
44.75,-0.046779,-0.045196,-0.030271,0.021471,-0.005707,0.012252,0.165913,-0.165913
44.80,0.026591,0.019481,0.023150,-0.017545,-0.001346,-0.017772,0.165913,-0.165913
44.85,0.048797,0.042994,-0.004497,0.012421,0.008226,0.016039,0.165913,-0.165913
44.90,-0.061774,-0.024339,-0.016396,-0.006448,-0.014044,-0.007762,0.165913,-0.165913
44.95,-0.040749,-0.040244,0.029122,0.000035,0.018049,-0.003683,0.121064,-0.121064
45.00,-0.049687,0.028886,-0.027340,0.006381,-0.019726,0.013625,0.121064,-0.121064
45.05,-0.010965,0.036981,0.011939,-0.012361,0.018856,-0.018007,0.121064,-0.121064
45.10,0.040561,-0.033064,0.009410,0.017496,-0.015553,0.015041,0.121064,-0.121064
45.15,-0.078858,-0.033245,-0.026071,-0.021436,0.010243,-0.005937,0.131619,-0.131619
45.20,0.071251,0.036821,0.029745,0.023912,-0.003611,-0.005589,0.131619,-0.131619
45.25,0.018884,0.029085,-0.018601,-0.024755,-0.003487,0.014835,0.131619,-0.131619
45.30,0.011115,-0.040107,-0.001810,0.023906,0.010135,-0.018027,0.131619,-0.131619
45.35,-0.008837,-0.024553,0.021318,-0.021425,-0.015475,0.013863,0.131619,-0.131619
45.40,0.055418,0.042881,-0.030207,0.017480,0.018818,-0.004041,0.131619,-0.131619
45.45,0.043613,0.019708,0.024048,-0.012341,-0.019733,-0.007429,0.131619,-0.131619
45.50,-0.001629,-0.045108,-0.005909,0.006359,0.018101,0.015868,0.131619,-0.131619
45.55,-0.036693,-0.014611,-0.015173,0.000058,-0.014133,-0.017832,0.131619,-0.131619
45.60,0.112692,0.046759,0.028697,-0.006470,0.008341,0.012519,0.131619,-0.131619
45.65,-0.029220,0.009328,-0.027925,0.012441,-0.001473,-0.002097,0.131619,-0.131619
45.70,-0.068593,-0.047813,0.013242,-0.017561,-0.005586,-0.009180,0.131619,-0.131619
45.75,0.067785,-0.003926,0.008038,0.021482,0.011923,0.016711,0.131619,-0.131619
45.80,-0.062846,0.048256,-0.025314,-0.023936,-0.016722,-0.017423,0.131619,-0.131619
45.85,0.117422,-0.001526,0.029979,0.024755,0.019363,0.011025,0.131619,-0.131619
45.90,-0.054458,-0.048084,-0.019711,-0.023882,-0.019504,-0.000128,0.131619,-0.131619
45.95,0.064872,0.006959,-0.000377,0.021378,0.017129,-0.010821,0.131619,-0.131619
46.00,0.053044,0.047297,0.020277,-0.017414,-0.012543,0.017355,0.134532,-0.134532
46.05,-0.051618,-0.012303,-0.030076,0.012260,0.006339,-0.016806,0.134532,-0.134532
46.10,-0.043194,-0.045907,0.024892,-0.006269,0.000684,0.009400,0.134532,-0.134532
46.15,-0.059880,0.017490,-0.007308,-0.000150,-0.007618,0.001843,0.134532,-0.134532
46.20,-0.013198,0.043931,-0.013916,0.006560,0.013569,-0.012333,0.134532,-0.134532
46.25,-0.033627,-0.022454,0.028208,-0.012521,-0.017769,0.017791,0.134532,-0.134532
46.30,-0.075417,-0.041394,-0.028448,0.017627,0.019676,-0.015988,0.134532,-0.134532
46.35,0.033246,0.027131,0.014516,-0.021528,-0.019044,0.007662,0.134532,-0.134532
46.40,0.074919,0.038329,0.006647,0.023960,0.015954,0.003791,0.134532,-0.134532
46.45,-0.113416,-0.031462,-0.024499,-0.024754,-0.010805,-0.013697,0.134532,-0.134532
46.50,0.066733,-0.034774,0.030146,0.023858,0.004261,0.018014,0.134532,-0.134532
46.55,0.008652,0.035391,-0.020776,-0.021332,0.002832,-0.014979,0.134532,-0.134532
46.60,-0.036952,0.030775,0.001056,0.017348,-0.009560,0.005832,0.134532,-0.134532
46.65,-0.044925,-0.038868,0.019190,-0.012180,0.015054,0.005695,0.134532,-0.134532
46.70,-0.063390,-0.026383,-0.029877,0.006180,-0.018605,-0.014898,0.134532,-0.134532
46.75,0.094781,0.041849,0.025680,0.000243,0.019756,0.018022,0.134532,-0.134532
46.80,-0.022659,0.021655,-0.008690,-0.006649,-0.018356,-0.013791,0.134532,-0.134532
46.85,-0.024865,-0.044296,-0.012628,0.012601,0.014588,0.003933,0.134532,-0.134532
46.90,0.003591,-0.016650,0.027656,-0.017692,-0.008937,0.007530,0.134532,-0.134532
46.95,0.059944,0.046177,-0.028907,0.021574,0.002133,-0.015920,0.134532,-0.134532
47.00,0.064878,0.011433,0.015757,-0.023983,0.004947,0.017814,0.133415,-0.133415
47.05,-0.007698,-0.047469,0.005242,0.024753,-0.011388,-0.012439,0.133415,-0.133415
47.10,-0.058914,-0.006069,-0.023629,-0.023833,0.016359,0.001987,0.133415,-0.133415
47.15,0.114808,0.048154,0.030246,0.021284,-0.019220,0.009275,0.133415,-0.133415
47.20,0.033738,0.000628,-0.021795,-0.017282,0.019599,-0.016753,0.133415,-0.133415
47.25,-0.035444,-0.048225,0.002487,0.012099,-0.017450,0.017394,0.133415,-0.133415
47.30,0.059279,0.004820,0.018060,-0.006090,0.013049,-0.010937,0.133415,-0.133415
47.35,-0.027848,0.047681,-0.029610,-0.000336,-0.006963,0.000017,0.159825,-0.159825
47.40,-0.012940,-0.010208,0.026410,0.006738,-0.000021,0.010910,0.159825,-0.159825
47.45,-0.072714,-0.046527,-0.010053,-0.012680,0.007002,-0.017385,0.187337,-0.187337
47.50,0.035839,0.015465,-0.011311,0.017756,-0.013080,0.016765,0.187337,-0.187337
47.55,0.054262,0.044780,0.027042,-0.021619,0.017470,-0.009305,0.187337,-0.187337
47.60,-0.030223,-0.020524,-0.029301,0.024005,-0.019605,-0.001953,0.187337,-0.187337
47.65,0.012823,-0.042461,0.016963,-0.024752,0.019210,0.012414,0.187337,-0.187337
47.70,0.053458,0.025322,0.003824,0.023808,-0.016336,-0.017809,0.187337,-0.187337
47.75,-0.005243,0.039600,-0.022707,-0.021237,0.011354,0.015937,0.187337,-0.187337
47.80,-0.010892,-0.029796,0.030278,0.017216,-0.004906,-0.007561,0.187337,-0.187337
47.85,-0.159825,-0.036233,-0.022766,-0.012018,-0.002174,-0.003900,0.187337,-0.187337
47.90,-0.016123,0.033890,0.003913,0.006000,0.008974,0.013769,0.187337,-0.187337
47.95,0.014967,0.032404,0.016890,0.000428,-0.014616,-0.018020,0.187337,-0.187337
48.00,-0.041516,-0.037552,-0.029278,-0.006827,0.018372,0.014917,0.187337,-0.187337
48.05,-0.016670,-0.028161,0.027081,0.012760,-0.019756,-0.005727,0.187337,-0.187337
48.10,0.044110,0.040733,-0.011394,-0.017821,0.018591,-0.005800,0.187337,-0.187337
48.15,0.060081,0.023559,-0.009970,0.021664,-0.015027,0.014960,0.187337,-0.187337
48.20,-0.065195,-0.043395,0.026367,-0.024028,0.009523,-0.018016,0.187337,-0.187337
48.25,-0.007867,-0.018656,-0.029629,0.024750,-0.002791,0.013720,0.187337,-0.187337
48.30,0.052111,0.045503,0.018131,-0.023782,-0.004302,-0.003825,0.187337,-0.187337
48.35,0.006665,0.013514,0.002399,0.021189,0.010840,-0.007631,0.187337,-0.187337
48.40,-0.131170,-0.047030,-0.021734,-0.017149,-0.015978,0.015972,0.187337,-0.187337
48.45,0.055626,-0.008201,0.030242,0.011937,0.019055,-0.017796,0.134983,-0.134983
48.50,0.062033,0.047957,-0.023685,-0.005910,-0.019672,0.012358,0.134983,-0.134983
48.55,0.021399,0.002782,0.005329,-0.000521,0.017751,-0.001877,0.134983,-0.134983
48.60,-0.065465,-0.048271,0.015681,0.006916,-0.013539,-0.009370,0.140380,-0.140380
48.65,-0.001033,0.002672,-0.028880,-0.012839,0.007580,0.016794,0.140380,-0.140380
48.70,0.126052,0.047969,0.027692,0.017885,-0.000642,-0.017364,0.140380,-0.140380
48.75,0.000272,-0.008092,-0.012709,-0.021709,-0.006378,0.010849,0.140380,-0.140380
48.80,-0.039934,-0.047055,-0.008605,0.024050,0.012576,0.000094,0.140380,-0.140380
48.85,0.001701,0.013409,0.025633,-0.024748,-0.017150,-0.010998,0.140380,-0.140380
48.90,0.103198,0.045540,-0.029891,0.023756,0.019511,0.017414,0.140380,-0.140380
48.95,-0.002368,-0.018554,0.019259,-0.021141,-0.019354,-0.016724,0.140380,-0.140380
49.00,-0.046046,-0.043444,0.000967,0.017082,0.016700,0.009210,0.140380,-0.140380
49.05,-0.045278,0.023463,-0.020711,-0.011856,-0.011890,0.002063,0.147606,-0.147606
49.10,0.069870,0.040793,0.030138,0.005820,0.005546,-0.012494,0.147606,-0.147606
49.15,-0.064921,-0.028072,-0.024551,0.000613,0.001514,0.017826,0.147606,-0.147606
49.20,-0.101825,-0.037621,0.006734,-0.007005,-0.008379,-0.015884,0.147606,-0.147606
49.25,0.113677,0.032322,0.014438,0.012918,0.014162,0.007460,0.147606,-0.147606
49.30,-0.001949,0.033969,-0.028417,-0.017949,-0.018117,0.004008,0.147606,-0.147606
49.35,0.037816,-0.036160,0.028240,0.021753,0.019735,-0.013841,0.147606,-0.147606
49.40,-0.062945,-0.029883,-0.013995,-0.024072,-0.018805,0.018025,0.147606,-0.147606
49.45,0.083811,0.039537,-0.007222,0.024746,0.015449,-0.014855,0.176130,-0.176130
49.50,0.000226,0.025416,0.024841,-0.023730,-0.010099,0.005622,0.176130,-0.176130
49.55,-0.147606,-0.042409,-0.030086,0.021093,0.003446,0.005905,0.176130,-0.176130
49.60,-0.033297,-0.020624,0.020343,-0.017015,0.003652,-0.015022,0.176130,-0.176130
49.65,0.022635,0.044739,-0.000466,0.011774,-0.010279,0.018009,0.176130,-0.176130
49.70,-0.004976,0.015569,-0.019643,-0.005730,0.015579,-0.013647,0.176130,-0.176130
49.75,-0.006348,-0.046498,0.029967,-0.000706,-0.018869,0.003717,0.176130,-0.176130
49.80,0.007763,-0.010316,-0.025362,0.007094,0.019723,0.007731,0.176130,-0.176130
49.85,0.031839,0.047663,0.008123,-0.012997,-0.018032,-0.016024,0.176130,-0.176130
49.90,0.091078,0.004930,0.013162,0.018012,0.014014,0.017778,0.176130,-0.176130
49.95,-0.103884,-0.048221,-0.027891,-0.021797,-0.008188,-0.012277,0.176130,-0.176130
50.00,0.023335,0.000518,0.028726,0.024093,0.001304,0.001767,0.176130,-0.176130
50.05,0.014377,0.048162,-0.015250,-0.024743,0.005747,0.009465,0.176130,-0.176130
50.10,0.003695,-0.005960,-0.005822,0.023703,-0.012057,-0.016834,0.176130,-0.176130
50.15,-0.021270,-0.047489,0.023994,-0.021044,0.016811,0.017333,0.176130,-0.176130
50.20,-0.043734,0.011326,-0.030213,0.016947,-0.019395,-0.010760,0.176130,-0.176130
50.25,0.086777,0.046209,0.021381,-0.011693,0.019477,-0.000204,0.176130,-0.176130
50.30,-0.018214,-0.016547,-0.001898,0.005640,-0.017045,0.011085,0.176130,-0.176130
50.35,-0.083693,-0.044339,-0.018530,0.000799,0.012413,-0.017443,0.176130,-0.176130
50.40,0.098165,0.021556,0.029728,-0.007183,-0.006179,0.016682,0.176130,-0.176130
50.45,0.020406,0.041904,-0.026117,0.013076,-0.000852,-0.009114,0.121435,-0.121435
50.50,-0.012072,-0.026291,0.009495,-0.018076,0.007773,-0.002173,0.121435,-0.121435
50.55,0.021921,-0.038933,0.011857,0.021841,-0.013691,0.012574,0.142306,-0.142306
50.60,-0.020428,0.030690,-0.027302,-0.024114,0.017843,-0.017843,0.142306,-0.142306
50.65,0.047613,0.035466,0.029146,0.024740,-0.019691,0.015831,0.142306,-0.142306
50.70,-0.018545,-0.034697,-0.016471,-0.023676,0.018998,-0.007359,0.142306,-0.142306
50.75,-0.063611,-0.031545,-0.004409,0.020995,-0.015854,-0.004116,0.142306,-0.142306
50.80,0.001444,0.038261,0.023093,-0.016880,0.010663,0.013911,0.142306,-0.142306
50.85,-0.026657,0.027222,-0.030273,0.011611,-0.004096,-0.018030,0.142306,-0.142306
50.90,0.034509,-0.041337,0.022372,-0.005549,-0.002999,0.014791,0.142306,-0.142306
50.95,-0.004872,-0.022552,-0.003326,-0.000891,0.009707,-0.005517,0.142306,-0.142306
51.00,-0.047109,0.043885,-0.017376,0.007271,-0.015163,-0.006009,0.142306,-0.142306
51.05,0.142306,0.017593,0.029423,-0.013154,0.018661,0.015083,0.142306,-0.142306
51.10,-0.059539,-0.045873,-0.026812,0.018139,-0.019752,-0.018002,0.142306,-0.142306
51.15,0.025648,-0.012410,0.010845,-0.021885,0.018293,0.013575,0.142306,-0.142306
51.20,0.035218,0.047275,0.010525,0.024135,-0.014474,-0.003608,0.142306,-0.142306
51.25,-0.098522,0.007068,-0.026652,-0.024737,0.008786,-0.007831,0.142306,-0.142306
51.30,-0.003861,-0.048074,0.029502,0.023649,-0.001965,0.016074,0.142306,-0.142306
51.35,-0.038622,-0.001637,-0.017655,-0.020946,-0.005110,-0.017758,0.142306,-0.142306
51.40,0.063964,0.048259,-0.002987,0.016812,0.011525,0.012196,0.142306,-0.142306
51.45,-0.041940,-0.003816,0.022140,-0.011529,-0.016453,-0.001656,0.142306,-0.142306
51.50,-0.024385,-0.047828,-0.030265,0.005459,0.019258,-0.009559,0.142306,-0.142306
51.55,0.072383,0.009220,0.023313,0.000984,-0.019577,0.016873,0.142306,-0.142306
51.60,0.031874,0.046786,-0.004747,-0.007360,0.017370,-0.017302,0.127013,-0.127013
51.65,-0.024122,-0.014506,-0.016183,0.013233,-0.012921,0.010671,0.127013,-0.127013
51.70,-0.010315,-0.045147,0.029052,-0.018202,0.006805,0.000315,0.127013,-0.127013
51.75,-0.027252,0.019607,-0.027448,0.021928,0.000189,-0.011173,0.127013,-0.127013
51.80,0.021382,0.042931,0.012171,-0.024156,-0.007160,0.017471,0.134520,-0.134520
51.85,0.027779,-0.024458,0.009170,0.024733,0.013206,-0.016640,0.134520,-0.134520
51.90,-0.127013,-0.040168,-0.025942,-0.023622,-0.017548,0.009018,0.134520,-0.134520
51.95,0.073059,0.028996,0.029791,0.020896,0.019625,0.002283,0.134520,-0.134520
52.00,-0.055627,0.036892,-0.018800,-0.016744,-0.019170,-0.012653,0.134520,-0.134520
52.05,0.012484,-0.033165,-0.001557,0.011447,0.016240,0.017859,0.134520,-0.134520
52.10,-0.029036,-0.033145,0.021138,-0.005369,-0.011215,-0.015778,0.134520,-0.134520
52.15,0.078878,0.036910,-0.030189,-0.001076,0.004743,0.007258,0.134520,-0.134520
52.20,0.061117,0.028974,0.024201,0.007448,0.002342,0.004224,0.142346,-0.142346
52.25,-0.099288,-0.040183,-0.006157,-0.013311,-0.009124,-0.013982,0.142346,-0.142346
52.30,0.041562,-0.024434,-0.014954,0.018265,0.014729,0.018034,0.142346,-0.142346
52.35,0.036487,0.042944,0.028616,-0.021971,-0.018433,-0.014728,0.142346,-0.142346
52.40,0.003914,0.019582,-0.028022,0.024176,0.019758,0.005411,0.142346,-0.142346
52.45,-0.108746,-0.045157,0.013469,-0.024729,-0.018533,0.006114,0.142346,-0.142346
52.50,0.037181,-0.014480,0.007794,0.023594,0.014917,-0.015144,0.142346,-0.142346
52.55,-0.011109,0.046793,-0.025174,-0.020847,-0.009375,0.017994,0.142346,-0.142346
52.60,0.094764,0.009193,0.030014,0.016675,0.002624,-0.013501,0.142346,-0.142346
52.65,-0.061526,-0.047831,-0.019902,-0.011365,0.004466,0.003499,0.142346,-0.142346
52.70,0.029509,-0.003788,-0.000124,0.005278,-0.010980,0.007931,0.142346,-0.142346
52.75,0.063011,0.048259,0.020088,0.001169,0.016077,-0.016124,0.142346,-0.142346
52.80,-0.027034,-0.001664,-0.030045,-0.007536,-0.019099,0.017738,0.142346,-0.142346
52.85,0.041503,-0.048071,0.025035,0.013389,0.019656,-0.012114,0.142346,-0.142346
52.90,-0.031020,0.007096,-0.007553,-0.018327,-0.017676,0.001546,0.142346,-0.142346
52.95,0.063443,0.047270,-0.013691,0.022013,0.013416,0.009653,0.142346,-0.142346
53.00,-0.082787,-0.012437,0.028115,-0.024195,-0.007424,-0.016912,0.142346,-0.142346
53.05,-0.062947,-0.045864,-0.028533,0.024725,0.000474,0.017271,0.142346,-0.142346
53.10,0.051030,0.017619,0.014737,-0.023566,0.006538,-0.010581,0.142346,-0.142346
53.15,0.029488,0.043874,0.006400,0.020797,-0.012705,-0.000426,0.142346,-0.142346
53.20,-0.079582,-0.022576,-0.024349,-0.016607,0.017233,0.011259,0.131846,-0.131846
53.25,-0.016720,-0.041323,0.030169,0.011283,-0.019537,-0.017498,0.131846,-0.131846
53.30,0.046996,0.027245,-0.020959,-0.005188,0.019320,0.016596,0.131846,-0.131846
53.35,0.041956,0.038244,0.001309,-0.001262,-0.016609,-0.008922,0.131846,-0.131846
53.40,-0.014912,-0.031566,0.018994,0.007625,0.011755,-0.002393,0.131846,-0.131846
53.45,-0.090605,-0.034678,-0.029834,-0.013467,-0.005384,0.012732,0.131846,-0.131846
53.50,0.056282,0.035484,0.025813,0.018389,-0.001682,-0.017875,0.131846,-0.131846
53.55,-0.019347,0.030669,-0.008932,-0.022055,0.008531,0.015724,0.131846,-0.131846
53.60,-0.054385,-0.038950,-0.012398,0.024215,-0.014279,-0.007157,0.131846,-0.131846
53.65,-0.057400,-0.026268,0.027552,-0.024720,0.018184,-0.004331,0.132663,-0.132663
53.70,0.002546,0.041918,-0.028981,0.023537,-0.019742,0.014051,0.132663,-0.132663
53.75,0.042174,0.021532,0.015973,-0.020746,0.018753,-0.018038,0.132663,-0.132663
53.80,-0.015460,-0.044350,0.004992,0.016538,-0.015343,0.014663,0.132663,-0.132663
53.85,-0.007953,-0.016520,-0.023470,-0.011200,0.009954,-0.005305,0.132663,-0.132663
53.90,0.105329,0.046217,0.030257,0.005097,-0.003279,-0.006218,0.132663,-0.132663
53.95,0.044030,0.011298,-0.021970,0.001354,-0.003818,0.015203,0.132663,-0.132663
54.00,-0.059423,-0.047494,0.002739,-0.007713,0.010423,-0.017985,0.132663,-0.132663
54.05,0.010726,-0.005932,0.017856,0.013544,-0.015682,0.013428,0.132663,-0.132663
54.10,-0.016078,0.048164,-0.029557,-0.018451,0.018918,-0.003391,0.132663,-0.132663
54.15,0.038385,0.000490,0.026533,0.022097,-0.019712,-0.008030,0.132663,-0.132663
54.20,-0.042402,-0.048219,-0.010292,-0.024234,0.017963,0.016174,0.145762,-0.145762
54.25,0.005678,0.004958,-0.011077,0.024715,-0.013895,-0.017718,0.145762,-0.145762
54.30,0.096455,0.047659,0.026927,-0.023508,0.008034,0.012031,0.145762,-0.145762
54.35,0.010982,-0.010343,-0.029363,0.020695,-0.001136,-0.001436,0.145762,-0.145762
54.40,-0.047814,-0.046490,0.017172,-0.016469,-0.005908,-0.009746,0.145762,-0.145762
54.45,0.065740,0.015596,0.003573,0.011117,0.012190,0.016951,0.145762,-0.145762
54.50,-0.012628,0.044728,-0.022539,-0.005006,-0.016899,-0.017238,0.145762,-0.145762
54.55,0.063485,-0.020649,0.030276,-0.001447,0.019427,0.010491,0.145762,-0.145762
54.60,-0.096931,-0.042395,-0.022932,0.007801,-0.019448,0.000537,0.145762,-0.145762
54.65,0.000645,0.025440,0.004163,-0.013622,0.016959,-0.011346,0.145762,-0.145762
54.70,0.096818,0.039521,0.016679,0.018513,-0.012281,0.017525,0.145762,-0.145762
54.75,-0.109049,-0.029905,-0.029213,-0.022139,0.006019,-0.016553,0.145762,-0.145762
54.80,-0.024229,-0.036142,0.027194,0.024253,0.001021,0.008826,0.145762,-0.145762
54.85,-0.064896,0.033989,-0.011628,-0.024710,-0.007928,0.002503,0.145762,-0.145762
54.90,0.039934,0.032302,-0.009730,0.023479,0.013812,-0.012810,0.145762,-0.145762
54.95,-0.041761,-0.037638,0.026241,-0.020644,-0.017914,0.017890,0.165883,-0.165883
55.00,-0.037661,-0.028049,-0.029680,0.016400,0.019704,-0.015669,0.165883,-0.165883
55.05,0.064454,0.040807,0.018333,-0.011035,-0.018951,0.007055,0.165883,-0.165883
55.10,0.064005,0.023438,0.002146,0.004916,0.015752,0.004439,0.165883,-0.165883
55.15,-0.133628,-0.043456,-0.021557,0.001539,-0.010521,-0.014121,0.165883,-0.165883
55.20,0.011700,-0.018528,0.030228,-0.007889,0.003931,0.018041,0.165883,-0.165883
55.25,0.031827,0.045549,-0.023842,0.013699,0.003165,-0.014599,0.165883,-0.165883
55.30,-0.023921,0.013382,0.005578,-0.018574,-0.009854,0.005199,0.165883,-0.165883
55.35,-0.063335,-0.047061,0.015465,0.022180,0.015270,0.006322,0.165883,-0.165883
55.40,-0.123763,-0.008064,-0.028803,-0.024271,-0.018716,-0.015263,0.165883,-0.165883
55.45,0.165883,0.047972,0.027793,0.024704,0.019747,0.017976,0.165883,-0.165883
55.50,0.026709,0.002644,-0.012938,-0.023450,-0.018229,-0.013353,0.165883,-0.165883
55.55,0.018874,-0.048271,-0.008363,0.020593,0.014359,0.003282,0.165883,-0.165883
55.60,0.002232,0.002810,0.025497,-0.016330,-0.008635,0.008129,0.165883,-0.165883
55.65,0.051771,0.047954,-0.029930,0.010952,0.001797,-0.016223,0.165883,-0.165883
55.70,0.085128,-0.008228,0.019453,-0.004825,0.005272,0.017696,0.165883,-0.165883
55.75,-0.070991,-0.047024,0.000715,-0.001631,-0.011662,-0.011949,0.165883,-0.165883
55.80,-0.020102,0.013541,-0.020526,0.007976,0.016546,0.001325,0.165883,-0.165883
55.85,0.047509,0.045494,0.030113,-0.013776,-0.019295,0.009839,0.165883,-0.165883
55.90,-0.010711,-0.018681,-0.024698,0.018635,0.019554,-0.016988,0.165883,-0.165883
55.95,-0.052819,-0.043383,0.006980,-0.022221,-0.017289,0.017205,0.165883,-0.165883
56.00,0.132931,0.023583,0.014215,0.024289,0.012794,-0.010401,0.144409,-0.144409
56.05,0.004686,0.040719,-0.028329,-0.024698,-0.006647,-0.000648,0.132931,-0.132931
56.10,0.012009,-0.028184,0.028331,0.023420,-0.000358,0.011432,0.132931,-0.132931
56.15,-0.100524,-0.037534,-0.014219,-0.020542,0.007316,-0.017551,0.155459,-0.155459
56.20,0.056821,0.032425,-0.006976,0.016260,-0.013331,0.016508,0.155459,-0.155459
56.25,0.049859,0.033871,0.024696,-0.010868,0.017624,-0.008729,0.155459,-0.155459
56.30,-0.087766,-0.036252,-0.030113,0.004734,-0.019644,-0.002612,0.155459,-0.155459
56.35,0.043550,-0.029774,0.020529,0.001724,0.019128,0.012888,0.155459,-0.155459
56.40,-0.073036,0.039616,-0.000719,-0.008064,-0.016144,-0.017904,0.155459,-0.155459
56.45,0.026833,0.025298,-0.019450,0.013853,0.011076,0.015614,0.155459,-0.155459
